DateTime,vuser,Tests,Errors,Mean_Test_Time_(ms),Test_Time_Standard_Deviation_(ms),TPS,Mean_response_length,Response_bytes_per_second,Response_errors,Mean_time_to_resolve_host,Mean_time_to_establish_connection,Mean_time_to_first_byte
2025-02-28 07:21:46,500,254,743,996.819,59.668,127,81,10287,0,0,0.185,16.5
2025-02-28 07:21:48,500,994,0,1000.462,63.822,497,81,40257,0,0,0.141,0.374
2025-02-28 07:21:50,500,632,352,1012.043,81.059,316,80.987,25592,0,0,0.139,9.491
2025-02-28 07:21:52,500,639,359,1002.23,66.208,319.5,78,24921,0,0,0.128,5.056
2025-02-28 07:21:54,500,1335,426,999.485,63.964,667.5,78,52065,0,0,0.148,2.219
2025-02-28 07:21:56,500,1081,112,1003.475,68.817,540.5,79.547,42995,0,0,0.14,2.104
2025-02-28 07:21:58,500,985,0,1004.613,62.1,492.5,81,39892.5,0,0,0.156,1.003
2025-02-28 07:22:00,500,599,399,997.614,65.124,299.5,81,24259.5,0,0,0.139,3.476
2025-02-28 07:22:02,500,1000,0,1003.635,66.765,500,81.53,40765,0,0,0.144,1.473
2025-02-28 07:22:04,500,836,169,1003.99,66.218,418,82,34276,0,0,0.176,1.226
2025-02-28 07:22:06,500,911,83,1002.729,66.308,455.5,82,37351,0,0,0.169,1.969
2025-02-28 07:22:08,500,991,0,1005.402,68.876,495.5,81.459,40363,0,0,0.193,4.431
2025-02-28 07:22:10,500,974,23,1000.243,65.177,487,81,39447,0,0,0.19,1.764
2025-02-28 07:22:12,500,1003,0,1005.302,67.687,501.5,81,40621.5,0,0,0.161,1.012
2025-02-28 07:22:14,500,984,0,1005.993,77.807,492,81.006,39855,0,0,0.157,7.128
2025-02-28 07:22:16,500,983,37,997.388,66.424,491.5,81,39811.5,0,0,0.157,0.784
2025-02-28 07:22:18,500,985,0,1001.623,67.064,492.5,81,39892.5,0,0,0.165,1.135
2025-02-28 07:22:20,500,1004,0,1002.865,67.583,502,77.516,38913,0,0,0.165,1.66
2025-02-28 07:22:22,500,998,0,1002.224,62.765,499,74,36926,0,0,0.164,0.609
2025-02-28 07:22:24,500,995,0,1002.146,63.888,497.5,74,36815,0,0,0.172,1.163
2025-02-28 07:22:26,500,1716,0,1006.698,75.316,858,75.255,64569,0,0,0.193,4.594
2025-02-28 07:22:28,500,996,0,1001.615,66.779,498,81,40338,0,0,0.179,1.162
2025-02-28 07:22:30,500,1004,0,1001.216,64.652,502,81,40662,0,0,0.17,0.522
2025-02-28 07:22:32,500,999,0,1009.596,80.427,499.5,81.038,40478.5,0,0,0.186,7.464
2025-02-28 07:22:34,500,984,15,1002.931,64.386,492,81,39852,0,0,0.189,1.033
2025-02-28 07:22:36,500,1001,0,999.709,63.947,500.5,81,40540.5,0,0,0.179,0.415
2025-02-28 07:22:38,500,711,290,1004.934,64.796,355.5,81.013,28800,0,0,0.198,2.709
