Timestamp,Container,Name,ID,CPUPerc,MemUsage,MemPerc,NetIO,BlockIO,PIDs
1741076265,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,113.21%,"2.188GiB / 15.48GiB",14.14%,"208MB / 151MB","0B / 0B",920
1741076265,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"92.21MiB / 15.48GiB",0.58%,"402kB / 496kB","0B / 0B",38
1741076265,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"67.48MiB / 1GiB",6.59%,"267kB / 209kB","0B / 0B",25
1741076265,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.83%,"793.3MiB / 15.48GiB",5.01%,"14.4MB / 87MB","0B / 0B",246
1741076277,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.99%,"16.02MiB / 20MiB",80.10%,"154MB / 146MB","0B / 0B",18
1741076277,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,58.62%,"2.298GiB / 15.48GiB",14.85%,"210MB / 154MB","0B / 0B",920
1741076277,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.14%,"92.37MiB / 15.48GiB",0.58%,"442kB / 547kB","0B / 0B",38
1741076277,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.14%,"67.5MiB / 1GiB",6.59%,"295kB / 230kB","0B / 0B",25
1741076277,469747e068cc,reverse-proxy-controller-1,469747e068cc,2.64%,"794.2MiB / 15.48GiB",5.01%,"14.6MB / 87.1MB","0B / 0B",245
1741076287,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,5.07%,"16.24MiB / 20MiB",81.19%,"157MB / 149MB","0B / 0B",18
1741076287,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,48.00%,"2.492GiB / 15.48GiB",16.10%,"213MB / 157MB","0B / 0B",920
1741076287,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"92.55MiB / 15.48GiB",0.58%,"480kB / 598kB","0B / 0B",38
1741076287,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"68.96MiB / 1GiB",6.73%,"323kB / 249kB","0B / 0B",24
1741076287,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.92%,"794.9MiB / 15.48GiB",5.02%,"14.7MB / 87.1MB","0B / 0B",245
1741076299,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.92%,"16.44MiB / 20MiB",82.19%,"161MB / 152MB","0B / 0B",18
1741076299,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,41.76%,"2.491GiB / 15.48GiB",16.10%,"216MB / 160MB","0B / 0B",920
1741076299,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.09%,"92.67MiB / 15.48GiB",0.58%,"519kB / 648kB","0B / 0B",38
1741076299,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"69.04MiB / 1GiB",6.74%,"351kB / 269kB","0B / 0B",26
1741076299,469747e068cc,reverse-proxy-controller-1,469747e068cc,1.29%,"796MiB / 15.48GiB",5.02%,"14.9MB / 87.2MB","0B / 0B",245
1741076311,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.76%,"16.61MiB / 20MiB",83.07%,"165MB / 156MB","0B / 0B",18
1741076311,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,30.65%,"2.497GiB / 15.48GiB",16.13%,"219MB / 163MB","0B / 0B",920
1741076311,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"92.77MiB / 15.48GiB",0.59%,"551kB / 690kB","0B / 0B",38
1741076311,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"69.89MiB / 1GiB",6.82%,"373kB / 285kB","0B / 0B",27
1741076311,469747e068cc,reverse-proxy-controller-1,469747e068cc,26.35%,"796.6MiB / 15.48GiB",5.03%,"15.1MB / 87.2MB","0B / 0B",245
1741076320,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"16.41MiB / 20MiB",82.05%,"167MB / 158MB","0B / 0B",18
1741076320,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,82.44%,"2.625GiB / 15.48GiB",16.96%,"221MB / 166MB","0B / 0B",920
1741076320,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"92.83MiB / 15.48GiB",0.59%,"567kB / 711kB","0B / 0B",38
1741076320,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"69.83MiB / 1GiB",6.82%,"385kB / 294kB","0B / 0B",24
1741076320,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.91%,"797.4MiB / 15.48GiB",5.03%,"15.2MB / 87.3MB","0B / 0B",245
1741076332,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.78%,"16.74MiB / 20MiB",83.71%,"170MB / 160MB","0B / 0B",18
1741076332,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,26.27%,"2.84GiB / 15.48GiB",18.35%,"223MB / 169MB","0B / 0B",944
1741076332,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.10%,"94.96MiB / 15.48GiB",0.60%,"611kB / 769kB","0B / 0B",38
1741076332,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.11%,"69.89MiB / 1GiB",6.83%,"417kB / 316kB","0B / 0B",25
1741076332,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.70%,"797.9MiB / 15.48GiB",5.03%,"15.4MB / 87.3MB","0B / 0B",245
1741076342,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.99%,"16.71MiB / 20MiB",83.55%,"173MB / 164MB","0B / 0B",18
1741076342,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,30.64%,"2.989GiB / 15.48GiB",19.31%,"226MB / 172MB","0B / 0B",920
1741076342,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.11%,"95.04MiB / 15.48GiB",0.60%,"662kB / 835kB","0B / 0B",38
1741076342,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.09%,"70.1MiB / 1GiB",6.85%,"453kB / 342kB","0B / 0B",27
1741076342,469747e068cc,reverse-proxy-controller-1,469747e068cc,1.28%,"798.9MiB / 15.48GiB",5.04%,"15.5MB / 87.4MB","0B / 0B",245
1741076354,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.76%,"16.7MiB / 20MiB",83.50%,"177MB / 167MB","0B / 0B",18
1741076354,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,30.11%,"3.167GiB / 15.48GiB",20.46%,"229MB / 175MB","0B / 0B",920
1741076354,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"95.09MiB / 15.48GiB",0.60%,"702kB / 886kB","0B / 0B",38
1741076354,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.10%,"70.06MiB / 1GiB",6.84%,"482kB / 363kB","0B / 0B",24
1741076354,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.74%,"799.5MiB / 15.48GiB",5.04%,"15.7MB / 87.4MB","0B / 0B",245
1741076366,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,4.59%,"16.9MiB / 20MiB",84.51%,"181MB / 171MB","0B / 0B",18
1741076366,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,43.92%,"3.266GiB / 15.48GiB",21.10%,"231MB / 178MB","0B / 0B",920
1741076366,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.07%,"95.22MiB / 15.48GiB",0.60%,"742kB / 939kB","0B / 0B",38
1741076366,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"70.08MiB / 1GiB",6.84%,"511kB / 383kB","0B / 0B",24
1741076366,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.99%,"800.1MiB / 15.48GiB",5.05%,"15.9MB / 87.5MB","0B / 0B",244
1741076375,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,0.00%,"16.85MiB / 20MiB",84.24%,"184MB / 174MB","0B / 0B",18
1741076375,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,72.31%,"3.408GiB / 15.48GiB",22.02%,"234MB / 181MB","0B / 0B",935
1741076375,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.08%,"95.21MiB / 15.48GiB",0.60%,"753kB / 953kB","0B / 0B",38
1741076375,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"70.08MiB / 1GiB",6.84%,"518kB / 389kB","0B / 0B",24
1741076375,469747e068cc,reverse-proxy-controller-1,469747e068cc,0.70%,"801MiB / 15.48GiB",5.05%,"16MB / 87.5MB","0B / 0B",244
1741076387,415af4ce659b,reverse-proxy-cache-1,415af4ce659b,2.33%,"17.17MiB / 20MiB",85.84%,"186MB / 176MB","0B / 0B",18
1741076387,ea7588c7fe76,reverse-proxy-agent-1,ea7588c7fe76,25.90%,"3.586GiB / 15.48GiB",23.17%,"236MB / 184MB","0B / 0B",920
1741076387,b19c60f8b9aa,reverse-proxy-lb-1,b19c60f8b9aa,0.10%,"95.31MiB / 15.48GiB",0.60%,"792kB / 1MB","0B / 0B",38
1741076387,aef6cac2fb96,reverse-proxy-api-1,aef6cac2fb96,0.08%,"70.11MiB / 1GiB",6.85%,"547kB / 409kB","0B / 0B",24
